ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri,New_ID
2202,"Wilson, Ian",,library of congress name authority file,"Wilson, Ian",http://id.loc.gov/authorities/names/n82041223,7471
2267,"Panza, Giuseppe",,library of congress name authority file,"Panza, Giuseppe",http://id.loc.gov/authorities/names/n82145633,7472
2269,"Bell, Larry",,library of congress name authority file,"Bell, Larry",http://id.loc.gov/authorities/names/n94047738,7473
2271,"Charlton, Alan",,library of congress name authority file,"Charlton, Alan",http://id.loc.gov/authorities/names/nb2007025681,7474
2272,"Davis, Douglas",,library of congress name authority file,"Davis, Douglas",http://id.loc.gov/authorities/names/n2015032414,7475
2275,"Joseph, Peter",,library of congress name authority file,"Joseph, Peter",http://id.loc.gov/authorities/names/nb2002038679,7476
2276,"Judd, Donald",,library of congress name authority file,"Judd, Donald",http://id.loc.gov/authorities/names/n2009016660,7477
2278,"Law, Bob",,library of congress name authority file,"Law, Bob",http://id.loc.gov/authorities/names/nr99011753,7478
2286,"Nonas, Richard",,library of congress name authority file,"Nonas, Richard",http://id.loc.gov/authorities/names/n81037853,7479
2287,"Nordman, Maria",,library of congress name authority file,"Nordman, Maria",http://id.loc.gov/authorities/names/n80085990,7480
2288,"Restany, Pierre",,library of congress name authority file,"Restany, Pierre",http://id.loc.gov/authorities/names/n79115255,7481
2294,"Turrell, James",,library of congress name authority file,"Turrell, James",http://id.loc.gov/authorities/names/n80130447,7482
2296,"Weiner, Lawrence",,library of congress name authority file,"Weiner, Lawrence",http://id.loc.gov/authorities/names/n50020967,7483
1087,"Gere, John A.",,library of congress name authority file,"Gere, John A.",http://id.loc.gov/authorities/names/n80030836,7484
2297,"Wheeler, Doug",,,"Wheeler, Doug",http://id.loc.gov/authorities/names/n96111551,7485
1090,"Vitzthum, Walter",,library of congress name authority file,"Vitzthum, Walter",http://id.loc.gov/authorities/names/n50013490,7486
940,"Tudor, David",,library of congress name authority file,"Tudor, David",http://id.loc.gov/authorities/names/n88648159,7487
2537,"Richards, Mary Caroline",,library of congress name authority file,"Richards, Mary Caroline",http://id.loc.gov/authorities/names/n80046168,7030
2538,"Olson, Charles",,library of congress name authority file,"Olson, Charles",http://id.loc.gov/authorities/names/n94065503,7488
2539,"Steiner, Rudolf",,library of congress name authority file,"Steiner, Rudolf",http://id.loc.gov/authorities/names/n89605564,7489
2541,"Berensohn, Paulus",,library of congress name authority file,"Berensohn, Paulus",http://id.loc.gov/authorities/names/n86115522,7490
2542,"Bilderback, Carolyn",,library of congress name authority file,"Bilderback, Carolyn",http://id.loc.gov/authorities/names/n93025717,7491
2543,"Blum, Fred H.",,library of congress name authority file,"Blum, Fred H.",http://id.loc.gov/authorities/names/nr92002144,7492
2544,"Bongé, Lyle",,library of congress name authority file,"Bongé, Lyle",http://id.loc.gov/authorities/names/n83163673,7493
2545,"Boyd, John M.",,library of congress name authority file,"Boyd, John M.",http://id.loc.gov/authorities/names/nb2007028249,7494
2547,"Charlip, Remy",,library of congress name authority file,"Charlip, Remy",http://id.loc.gov/authorities/names/n80063049,7495
2549,"Cunningham, Merce",,library of congress name authority file,"Cunningham, Merce",http://id.loc.gov/authorities/names/n83047112,7021
2550,"Duncan, Robert",,library of congress name authority file,"Duncan, Robert",http://id.loc.gov/authorities/names/n84022125,6869
2551,"Fairbanks, Jonathan L.",,library of congress name authority file,"Fairbanks, Jonathan L.",http://id.loc.gov/authorities/names/n81066584,7496
2555,"Geiger, Nicola",,library of congress name authority file,"Geiger, Nicola",http://id.loc.gov/authorities/names/n90702297,7497
2556,"Green, Jesse",,library of congress name authority file,"Green, Jesse",http://id.loc.gov/authorities/names/n00063403,7498
2557,"Herlihy, James Leo",,library of congress name authority file,"Herlihy, James Leo",http://id.loc.gov/authorities/names/n83163674,7499
2559,"James, Charity",,,"James, Charity",http://id.loc.gov/authorities/names/no2008065742,7500
2561,"Lane, Mervin",,library of congress name authority file,"Lane, Mervin",http://id.loc.gov/authorities/names/n85067825,7501
2562,"Robertson, Seonaid M. (Seonaid Mairi)",,library of congress name authority file,"Robertson, Seonaid M. (Seonaid Mairi)",http://id.loc.gov/authorities/names/n85803007,7502
2563,"Supree, Burton",,library of congress name authority file,"Supree, Burton",http://id.loc.gov/authorities/names/n80063050,7503
5702,"Rousselet, Louis, 1845-1929",,lcnaf,"Rousselet, Louis, 1845-1929",http://id.loc.gov/authorities/names/n90668836,7504
4079,"Braham, John J.",,library of congress name authority file,"Braham, John J.",http://id.loc.gov/authorities/names/n96092559,7505
4081,"Hawkins, G. Ray",,library of congress name authority file,"Hawkins, G. Ray",http://id.loc.gov/authorities/names/n81036583,7506
3388,"Portier, C. (Claude-Joseph), 1841-1910",,,"Portier, C. (Claude-Joseph), 1841-1910",http://id.loc.gov/authorities/names/no2017131922,7507
5692,"Potteau, Jacques-Philippe, 1807-1876",,lcnaf,"Potteau, Jacques-Philippe, 1807-1876",http://id.loc.gov/authorities/names/no2009173416,7508
5695,"Chapman, Edward Francis, 1840-1926",,lcnaf,"Chapman, Edward Francis, 1840-1926",http://id.loc.gov/authorities/names/no2017126904,6042
5699,"Beato, Felix, 1832-1909",,lcnaf,"Beato, Felix, 1832-1909",http://id.loc.gov/authorities/names/n85044155,7509
1701,"Grabar, Oleg",,library of congress name authority file,"Grabar, Oleg",http://id.loc.gov/authorities/names/n79006617,7510
1414,"Hartt, Frederick",,library of congress name authority file,"Hartt, Frederick",http://id.loc.gov/authorities/names/n80023587,7511
3516,"Fehm, Sherwood A.",,library of congress name authority file,"Fehm, Sherwood A.",http://id.loc.gov/authorities/names/n83190563,7512
3289,"Goode, Joe",,library of congress name authority file,"Goode, Joe",http://id.loc.gov/authorities/names/nr99020637,7513
3518,"Perotti, Mario",,library of congress name authority file,"Perotti, Mario",http://id.loc.gov/authorities/names/n82132274,7514
3011,"Murphy, Franklin D.",,library of congress name authority file,"Murphy, Franklin D.",http://id.loc.gov/authorities/names/no2013022696,7515
3040,"Stirling, James Frazer",,library of congress name authority file,"Stirling, James Frazer",http://id.loc.gov/authorities/names/n50011371,7516
3044,"Reese, Carol McMichael",,library of congress name authority file,"Reese, Carol McMichael",http://id.loc.gov/authorities/names/n87821554,7517
3059,"Koshalek, Richard",,library of congress name authority file,"Koshalek, Richard",http://id.loc.gov/authorities/names/n88624366,7518
3060,"Dear, M. J. (Michael J.)",,library of congress name authority file,"Dear, M. J. (Michael J.)",http://id.loc.gov/authorities/names/n83182312,7519
3062,"Borda, Deborah",,library of congress name authority file,"Borda, Deborah",http://id.loc.gov/authorities/names/no2004041201,7520
3063,"Zignani, Federico",,library of congress name authority file,"Zignani, Federico",http://id.loc.gov/authorities/names/no98065892,7521
3064,"Webb, Craig",,library of congress name authority file,"Webb, Craig",http://id.loc.gov/authorities/names/nr2005005042,7522
3066,"Giovannini, Joseph",,library of congress name authority file,"Giovannini, Joseph",http://id.loc.gov/authorities/names/n86862781,7523
5086,"Merz, Mario",,ingest,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075,7036
5087,"Mühl, Otto",,ingest,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687,7059
5088,"Merz, Mario",,library of congress name authority file,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075,7036
5089,"Rabinowitch, Royden, 1943-",,ingest,"Rabinowitch, Royden, 1943-",http://id.loc.gov/authorities/names/n85341534,7094
5090,"Beuys, Joseph",,library of congress name authority file,"Beuys, Joseph",http://id.loc.gov/authorities/names/n79102794,7524
5091,"Mühl, Otto",,library of congress name authority file,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687,7059
5092,"Lüscher, Ingeborg, 1936-",,ingest,"Lüscher, Ingeborg, 1936-",http://id.loc.gov/authorities/names/n85182092,7147
5093,"Wehrmann, Erhard, 1930-2004",,ingest,"Wehrmann, Erhard, 1930-2004",http://id.loc.gov/authorities/names/no2006076914,7077
5095,"Sattmann, Didi, 1951-",,ingest,"Sattmann, Didi, 1951-",http://id.loc.gov/authorities/names/n94123215,7076
5097,"Rätz, Markus",,library of congress name authority file,"Rätz, Markus",http://id.loc.gov/authorities/names/n81056832,7044
5098,"Shunk, Harry",,ingest,"Shunk, Harry",http://id.loc.gov/authorities/names/no94037400,6082
5099,"Byars, James Lee",,library of congress name authority file,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752,7041
5100,"Szeemann, Harald",,ingest,"Szeemann, Harald",http://id.loc.gov/authorities/names/n82006010,6998
5101,"Shunk, Harry",,library of congress name authority file,"Shunk, Harry",http://id.loc.gov/authorities/names/no94037400,6082
5105,"Eggmann, Verena",,library of congress name authority file,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693,7049
5106,"Eggmann, Verena",,ingest,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693,7049
5107,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491,7046
5109,"Burkhard, Balthasar",,library of congress name authority file,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723,7045
5110,"Bezzola, Leonardo",,library of congress name authority file,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404,7047
5111,"Boersma, Pieter",,library of congress name authority file,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962,7048
5114,"Cotton, Paul",,library of congress name authority file,"Cotton, Paul",http://id.loc.gov/authorities/names/n92024841,7153
5115,"Geluwe, Johan van, 1929-",,ingest,"Geluwe, Johan van, 1929-",http://id.loc.gov/authorities/names/no2001024977,7145
5116,"Szeemann, Harald",,library of congress name authority file,"Szeemann, Harald",http://id.loc.gov/authorities/names/n82006010,6998
5119,"Boersma, Pieter",,ingest,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962,7048
5120,"Bezzola, Leonardo",,ingest,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404,7047
5122,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491,7046
5123,"Cotton, Paul, 1939-",,ingest,"Cotton, Paul, 1939-",http://id.loc.gov/authorities/names/nr2005014366,7219
5125,"Byars, James Lee",,ingest,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752,7041
5126,"Burkhard, Balthasar",,ingest,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723,7045
5129,"Merz, Marisa",,ingest,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330,7107
5131,"Darboven, Hanne",,library of congress name authority file,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219,7082
5132,"Nauman, Bruce, 1941-",,ingest,"Nauman, Bruce, 1941-",http://id.loc.gov/authorities/names/n81035666,7090
5133,"Nitsch, Hermann, 1938-",,ingest,"Nitsch, Hermann, 1938-",http://id.loc.gov/authorities/names/n82113195,7091
5137,"Oppenheim, Meret, 1913-1985",,ingest,"Oppenheim, Meret, 1913-1985",http://id.loc.gov/authorities/names/n82233272,7092
5138,"Buren, Daniel",,library of congress name authority file,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617,6607
5139,"Picabia, Francis, 1879-1953",,ingest,"Picabia, Francis, 1879-1953",http://id.loc.gov/authorities/names/n50019704,7093
5141,"Polke, Sigmar",,ingest,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244,7043
5144,"Rhoades, Jason, 1965-2006",,ingest,"Rhoades, Jason, 1965-2006",http://id.loc.gov/authorities/names/nr99000198,7149
5146,"Roth, Dieter, 1930-1998",,ingest,"Roth, Dieter, 1930-1998",http://id.loc.gov/authorities/names/n50049746,7095
5149,"Brus, Günter",,library of congress name authority file,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237,7071
5151,"Rückriem, Ulrich",,ingest,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487,7108
5153,"Jeanne-Claude, 1935-2009",,ingest,"Jeanne-Claude, 1935-2009",http://id.loc.gov/authorities/names/nr95039688,7525
5154,"Jarry, Alfred, 1873-1907",,ingest,"Jarry, Alfred, 1873-1907",http://id.loc.gov/authorities/names/n79145397,7085
5155,"Judd, Donald",,library of congress name authority file,"Judd, Donald",http://id.loc.gov/authorities/names/n2009016660,7477
5156,"Judd, Donald, 1928-1994",,ingest,"Judd, Donald, 1928-1994",http://id.loc.gov/authorities/names/n89668022,7086
5157,Christo,,library of congress name authority file,Christo,http://id.loc.gov/authorities/names/n79084784,
5158,"Johns, Jasper, 1930-",,ingest,"Johns, Jasper, 1930-",http://id.loc.gov/authorities/names/n50038923,7526
5159,"Long, Richard",,library of congress name authority file,"Long, Richard",http://id.loc.gov/authorities/names/nb2010021392,7527
5160,"Klein, Yves, 1928-1962",,ingest,"Klein, Yves, 1928-1962",http://id.loc.gov/authorities/names/n50044185,7528
5162,"Kienholz, Edward, 1927-1994",,library of congress name authority file,"Kienholz, Edward, 1927-1994",http://id.loc.gov/authorities/names/n79148194,
5164,"Kunz, Emma, 1892-1963",,ingest,"Kunz, Emma, 1892-1963",http://id.loc.gov/authorities/names/n94027122,7146
5166,"Kowalski, Piotr, 1927-2004",,ingest,"Kowalski, Piotr, 1927-2004",http://id.loc.gov/authorities/names/n90671002,7087
5167,"LeWitt, Sol, 1928-2007",,ingest,"LeWitt, Sol, 1928-2007",http://id.loc.gov/authorities/names/n79092583,7088
5168,"Roth, Dieter",,library of congress name authority file,"Roth, Dieter",http://id.loc.gov/authorities/names/no97054627,7530
5169,"Laib, Wolfgang, 1950-",,ingest,"Laib, Wolfgang, 1950-",http://id.loc.gov/authorities/names/n86082461,7326
5171,"Lischetti, Carlo E., 1946-",,ingest,"Lischetti, Carlo E., 1946-",http://id.loc.gov/authorities/names/n99034735,7221
5173,"Lijn, Liliane, 1939-",,ingest,"Lijn, Liliane, 1939-",http://id.loc.gov/authorities/names/n77007397,7220
5176,"Long, Richard, 1945-",,ingest,"Long, Richard, 1945-",http://id.loc.gov/authorities/names/n84090805,7089
5178,"Medalla, David, 1942-",,ingest,"Medalla, David, 1942-",http://id.loc.gov/authorities/names/no96026207,7222
5180,"Martin, Étienne, 1913-1995",,ingest,"Martin, Étienne, 1913-1995",http://id.loc.gov/authorities/names/n82143866,7148
5182,"West, Franz, 1947-2012",,ingest,"West, Franz, 1947-2012",http://id.loc.gov/authorities/names/nr95017294,7151
5184,"Wölfli, Adolf, 1864-1930",,ingest,"Wölfli, Adolf, 1864-1930",http://id.loc.gov/authorities/names/n50013732,7152
5185,"Warhol, Andy, 1928-1987",,ingest,"Warhol, Andy, 1928-1987",http://id.loc.gov/authorities/names/n79122680,7531
5186,"Serra, Richard, 1939-",,ingest,"Serra, Richard, 1939-",http://id.loc.gov/authorities/names/n78026204,7097
5188,"Schwitters, Kurt, 1887-1948",,ingest,"Schwitters, Kurt, 1887-1948",http://id.loc.gov/authorities/names/n50003922,7096
5191,"Polke, Sigmar",,library of congress name authority file,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244,7043
5192,"Spitzer, Serge, 1951-2012",,ingest,"Spitzer, Serge, 1951-2012",http://id.loc.gov/authorities/names/n84069380,7150
5193,"Soto, Jesús Rafael, 1923-2005",,ingest,"Soto, Jesús Rafael, 1923-2005",http://id.loc.gov/authorities/names/n50016479,7098
5194,"Kowalski, Piotr",,library of congress name authority file,"Kowalski, Piotr",http://id.loc.gov/authorities/names/n79131691,7042
5195,"Sonnier, Keith, 1941-",,ingest,"Sonnier, Keith, 1941-",http://id.loc.gov/authorities/names/n80119906,7327
5196,"Tinguely, Jean, 1925-1991",,ingest,"Tinguely, Jean, 1925-1991",http://id.loc.gov/authorities/names/n50011850,7532
5200,"Spoerri, Daniel, 1930-",,ingest,"Spoerri, Daniel, 1930-",http://id.loc.gov/authorities/names/n82000968,7533
5202,"Vautier, Ben, 1935-",,ingest,"Vautier, Ben, 1935-",http://id.loc.gov/authorities/names/n50053138,7102
5203,"Twombly, Cy, 1928-2011",,ingest,"Twombly, Cy, 1928-2011",http://id.loc.gov/authorities/names/n79043986,7101
5204,"Tuttle, Richard, 1941-",,ingest,"Tuttle, Richard, 1941-",http://id.loc.gov/authorities/names/n80037972,7100
5205,"Toroni, Niele, 1937-",,ingest,"Toroni, Niele, 1937-",http://id.loc.gov/authorities/names/n78068614,7099
5209,"Distel, Herbert",,ingest,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798,7105
5211,"Darboven, Hanne",,ingest,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219,7082
5212,"De Domizio Durini, Lucrezia",,ingest,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438,7104
5214,"Heizer, Michael, 1944-",,ingest,"Heizer, Michael, 1944-",http://id.loc.gov/authorities/names/n80035215,7084
5216,"Ensor, James, 1860-1949",,ingest,"Ensor, James, 1860-1949",http://id.loc.gov/authorities/names/n50082924,7144
5218,"Bode, Arnold, 1900-1977",,ingest,"Bode, Arnold, 1900-1977",http://id.loc.gov/authorities/names/nr89009289,7079
5221,"Merz, Marisa",,library of congress name authority file,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330,7107
5222,"Andre, Carl, 1935-",,ingest,"Andre, Carl, 1935-",http://id.loc.gov/authorities/names/nr90000138,7078
5224,"Cragg, Tony, 1949-",,ingest,"Cragg, Tony, 1949-",http://id.loc.gov/authorities/names/n83069375,7081
5225,"Rückriem, Ulrich",,library of congress name authority file,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487,7108
5226,"Christo, 1935-",,ingest,"Christo, 1935-",http://id.loc.gov/authorities/names/n50037641,7325
5228,"Martin, Étienne",,library of congress name authority file,"Martin, Étienne",http://id.loc.gov/authorities/names/n2009000613,7106
5230,"Buren, Daniel",,ingest,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617,6607
5231,"De Domizio Durini, Lucrezia",,library of congress name authority file,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438,7104
5232,"Brus, Günter",,ingest,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237,7071
5233,"Distel, Herbert",,library of congress name authority file,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798,7105
5234,"Boltanski, Christian, 1944-",,ingest,"Boltanski, Christian, 1944-",http://id.loc.gov/authorities/names/n84128445,7080
3251,"Frith, Francis",,library of congress name authority file,"Frith, Francis",http://id.loc.gov/authorities/names/n79084320,7534
3402,"Valentine, James",,library of congress name authority file,"Valentine, James",http://id.loc.gov/authorities/names/n77013667,7535
3610,"Ross, Richard",,,"Ross, Richard",http://id.loc.gov/authorities/names/n78037827,7536
5774,"Goode, Joe",,library of congress name authority file,"Goode, Joe",http://id.loc.gov/authorities/names/nr99020637,7513
5289,"Considine, Brian B.",n 92072729,library of congress name authority file,"Considine, Brian B.",http://id.loc.gov/authorities/names/n92072729,7537
756,"Roth, Dieter",,library of congress name authority file,"Roth, Dieter",http://id.loc.gov/authorities/names/no97054627,7530
759,"Cage, John",,library of congress name authority file,"Cage, John",http://id.loc.gov/authorities/names/n50032828,7018
1018,"Johnson, Ray",,library of congress name authority file,"Johnson, Ray",http://id.loc.gov/authorities/names/n84052778,7456
1627,"Brecht, George",,library of congress name authority file,"Brecht, George",http://id.loc.gov/authorities/names/n88617606,7015
1630,"Corner, Philip",,library of congress name authority file,"Corner, Philip",http://id.loc.gov/authorities/names/no91029766,7538
1632,"Filliou, Robert",,library of congress name authority file,"Filliou, Robert",http://id.loc.gov/authorities/names/n84126096,7539
1633,"Frank, Peter",,library of congress name authority file,"Frank, Peter",http://id.loc.gov/authorities/names/n85320085,7540
1634,"Friedman, Ken",,library of congress name authority file,"Friedman, Ken",http://id.loc.gov/authorities/names/n96109283,7457
1636,"Hendricks, Geoffrey",,library of congress name authority file,"Hendricks, Geoffrey",http://id.loc.gov/authorities/names/n86826947,7541
1639,"Knowles, Alison",,library of congress name authority file,"Knowles, Alison",http://id.loc.gov/authorities/names/n2016036740,7542
1647,"Nations, Opal L.",,library of congress name authority file,"Nations, Opal L.",http://id.loc.gov/authorities/names/n80133221,7543
1659,"Williams, Emmett",,library of congress name authority file,"Williams, Emmett",http://id.loc.gov/authorities/names/n50015746,7544
1795,"Brown, Jean",,library of congress name authority file,"Brown, Jean",http://id.loc.gov/authorities/names/n2004002206,7545
1796,"Banana, Anna",,library of congress name authority file,"Banana, Anna",http://id.loc.gov/authorities/names/no2012007475,7546
1797,"Bennett, John M.",,library of congress name authority file,"Bennett, John M.",http://id.loc.gov/authorities/names/n50008012,7547
1798,"Beuys, Joseph",,library of congress name authority file,"Beuys, Joseph",http://id.loc.gov/authorities/names/n79102794,7524
1799,"Campos, Augusto de",,library of congress name authority file,"Campos, Augusto de",http://id.loc.gov/authorities/names/n50030974,7548
1803,"Colby, Sas",,library of congress name authority file,"Colby, Sas",http://id.loc.gov/authorities/names/n83073362,7549
1806,"Durland, Steven",,library of congress name authority file,"Durland, Steven",http://id.loc.gov/authorities/names/n97849562,7550
1807,"Etlinger, Amelia",,library of congress name authority file,"Etlinger, Amelia",http://id.loc.gov/authorities/names/no2005106870,7551
1809,"Furnival, John",,library of congress name authority file,"Furnival, John",http://id.loc.gov/authorities/names/nb2001014902,7552
1811,"Gerlovin, Valeriy",,library of congress name authority file,"Gerlovin, Valeriy",http://id.loc.gov/authorities/names/n88221028,7553
1812,"Gerlovina, Rimma",,library of congress name authority file,"Gerlovina, Rimma",http://id.loc.gov/authorities/names/n88221027,7554
1813,"Groh, Klaus",,library of congress name authority file,"Groh, Klaus",http://id.loc.gov/authorities/names/n90718489,7555
1817,"Horn, Stu",,library of congress name authority file,"Horn, Stu",http://id.loc.gov/authorities/names/nr98018287,7556
1818,"Kirkeby, Per",,library of congress name authority file,"Kirkeby, Per",http://id.loc.gov/authorities/names/n50000722,7557
1820,"Moorman, Charlotte",,library of congress name authority file,"Moorman, Charlotte",http://id.loc.gov/authorities/names/n97854038,7558
1821,"Olbrich, Jürgen O.",,library of congress name authority file,"Olbrich, Jürgen O.",http://id.loc.gov/authorities/names/no96024152,7460
1823,"Ono, Yōko",,library of congress name authority file,"Ono, Yōko",http://id.loc.gov/authorities/names/n50001903,7029
1824,"Patterson, Benjamin",,library of congress name authority file,"Patterson, Benjamin",http://id.loc.gov/authorities/names/nr94024943,7559
1825,"Phillips, Tom",,library of congress name authority file,"Phillips, Tom",http://id.loc.gov/authorities/names/n97051879,6670
1826,"Pittore, Carlo",,library of congress name authority file,"Pittore, Carlo",http://id.loc.gov/authorities/names/n87815454,7560
1829,"Sharits, Paul",,library of congress name authority file,"Sharits, Paul",http://id.loc.gov/authorities/names/nr95027946,7561
1830,"Shiomi, Mieko",,library of congress name authority file,"Shiomi, Mieko",http://id.loc.gov/authorities/names/n80125353,7562
1833,"Truck, Fred",,library of congress name authority file,"Truck, Fred",http://id.loc.gov/authorities/names/n82002874,7563
1834,"Ulrichs, Timm",,library of congress name authority file,"Ulrichs, Timm",http://id.loc.gov/authorities/names/n82106815,7564
1835,"Valoch, Jiří",,library of congress name authority file,"Valoch, Jiří",http://id.loc.gov/authorities/names/n84036327,7565
1837,"Watts, Robert",,library of congress name authority file,"Watts, Robert",http://id.loc.gov/authorities/names/no00053501,7566
1838,"Young, La Monte",,library of congress name authority file,"Young, La Monte",http://id.loc.gov/authorities/names/n82020023,7034
2801,"Fine, Albert",,library of congress name authority file,"Fine, Albert",http://id.loc.gov/authorities/names/no2002064044,7023
3203,"Mac Low, Jackson",,library of congress name authority file,"Mac Low, Jackson",http://id.loc.gov/authorities/names/n79075613,7567
5778,Clark Wayne,,local,Clark Wayne,http://id.loc.gov/authorities/names/n83205013,7568
75,"Despont, Thierry W.",,library of congress name authority file,"Despont, Thierry W.",http://id.loc.gov/authorities/names/n85370359,7569
3736,"Clough, Jeanette Marie",,library of congress name authority file,"Clough, Jeanette Marie",http://id.loc.gov/authorities/names/no98104007,7570
4280,"Meeker, Martin",,,"Meeker, Martin",http://id.loc.gov/authorities/names/n2005055663,7571
3474,"Williams, Harold Marvin, 1928-",,ingest,"Williams, Harold Marvin, 1928-",http://id.loc.gov/authorities/names/n80139337,7572
5787,Test,,local,Test,http://id.loc.gov/authorities/names/n2005204942,
814,"Ashton, Dore",,library of congress name authority file,"Ashton, Dore",http://id.loc.gov/authorities/names/n79054747,7573
5790,"Guggenheim, Davis",2006129606,library of congress name authority file,"Guggenheim, Davis",http://id.loc.gov/authorities/names/no2006129606,7574
2598,"Weber, Max",,library of congress name authority file,"Weber, Max",http://id.loc.gov/authorities/names/n00041803,7575
2600,"Kuh, Katharine",,library of congress name authority file,"Kuh, Katharine",http://id.loc.gov/authorities/names/n50047961,7576
3187,"Smithson, Robert",,library of congress name authority file,"Smithson, Robert",http://id.loc.gov/authorities/names/n81079907,7290
3743,"Dwan, Virginia",,library of congress name authority file,"Dwan, Virginia",http://id.loc.gov/authorities/names/n85251311,7577
3864,"Kienholz, Edward, 1927-1994",n79148194,library of congress name authority file,"Kienholz, Edward, 1927-1994",http://id.loc.gov/authorities/names/n79148194,
5872,"Lawton, Joseph, d. 1872",,ulan,"Lawton, Joseph, d. 1872",http://id.loc.gov/authorities/names/n2009214997,7579
5259,"Richardson, Paul",,local,"Richardson, Paul",http://id.loc.gov/authorities/names/n84089490,7580
4889,"Stella, Frank",,library of congress name authority file,"Stella, Frank",http://id.loc.gov/authorities/names/n50020749,7581
4891,"Smith, Richard",,library of congress name authority file,"Smith, Richard",http://id.loc.gov/authorities/names/n84203098,6553
4893,"Poons, Larry",,library of congress name authority file,"Poons, Larry",http://id.loc.gov/authorities/names/n82013450,6552
4899,"Hockney, David",,library of congress name authority file,"Hockney, David",http://id.loc.gov/authorities/names/n50034617,7320
1952,"Hockney, David",,library of congress name authority file,"Hockney, David",http://id.loc.gov/authorities/names/n50034617,7320
1959,"Stella, Frank",,library of congress name authority file,"Stella, Frank",http://id.loc.gov/authorities/names/n50020749,7581
2410,"Motherwell, Robert",,library of congress name authority file,"Motherwell, Robert",http://id.loc.gov/authorities/names/n50006652,7582
3772,"Buckley, Stephen",,library of congress name authority file,"Buckley, Stephen",http://id.loc.gov/authorities/names/n91071835,7583
3773,"Hodgkin, Howard",,library of congress name authority file,"Hodgkin, Howard",http://id.loc.gov/authorities/names/no2008080826,7584
2284,"Morris, Robert",,library of congress name authority file,"Morris, Robert",http://id.loc.gov/authorities/names/nr91011828,7585
3068,"Buchloh, B. H. D.",,library of congress name authority file,"Buchloh, B. H. D.",http://id.loc.gov/authorities/names/n81015580,7586
5698,"Gallis, Michael Alexander, 1909-2001",http://id.loc.gov/rwo/agents/no2017146997,library of congress name authority file,"Gallis, Michael Alexander, 1909-2001",http://id.loc.gov/authorities/names/no2017146997,7587
931,"Moore, Peter",,library of congress name authority file,"Moore, Peter",http://id.loc.gov/authorities/names/n2016017584,7588
1819,"Knízák, Milan",,library of congress name authority file,"Knízák, Milan",http://id.loc.gov/authorities/names/n84142831,7589
1943,"Hofmann, Hans, 1880-1966",,library of congress name authority file,"Hofmann, Hans, 1880-1966",http://id.loc.gov/authorities/names/n50042250,7590
1945,"Baecker, Inge",,library of congress name authority file,"Baecker, Inge",http://id.loc.gov/authorities/names/no2004107110,7591
1947,"Donguy, Jacques",,library of congress name authority file,"Donguy, Jacques",http://id.loc.gov/authorities/names/n82052569,7592
1950,"Schimmel, Paul",,library of congress name authority file,"Schimmel, Paul",http://id.loc.gov/authorities/names/n84087927,7593
926,"Kaprow, Allan",,library of congress name authority file,"Kaprow, Allan",http://id.loc.gov/authorities/names/n86073704,7291
1949,"McElroy, Robert R.",,,"McElroy, Robert R.",http://id.loc.gov/authorities/names/n2011072764,7594
